time,open,high,low,close,tick_volume,spread,real_volume,body_size,upper_wick,lower_wick,price_change,price_change_pct,candle_direction,range,body_to_range,hour,minute,day_of_week,session_asia,session_europe,session_us,hour_sin,hour_cos
2025-12-03 07:30:00,4220.29,4220.75,4205.7,4207.08,4901,33,0,13.210000000000036,0.4600000000000364,1.3800000000001091,-13.079999999999927,-0.0030994085532301922,-1,15.050000000000182,0.8777408632041507,7,30,2,1.0,0.0,0.0,0.9659258262890683,-0.25881904510252063
2025-12-03 07:45:00,4207.28,4209.55,4203.4,4207.74,4506,33,0,0.4600000000000364,1.8100000000004002,3.880000000000109,0.6599999999998545,0.000156878404974437,1,6.150000000000546,0.07479674784585823,7,45,2,1.0,0.0,0.0,0.9659258262890683,-0.25881904510252063
2025-12-03 08:00:00,4207.7,4209.76,4206.11,4207.57,3374,33,0,0.13000000000010914,2.0600000000004,1.4600000000000364,-0.17000000000007276,-4.040173584871517e-05,-1,3.6500000000005457,0.035616438258609676,8,0,2,0.0,1.0,0.0,0.8660254037844387,-0.4999999999999998
2025-12-03 08:15:00,4207.6,4211.69,4206.59,4209.03,2848,33,0,1.4299999999993815,2.6599999999998545,1.0100000000002183,1.4600000000000364,0.00034699363290451176,1,5.099999999999454,0.2803921563128653,8,15,2,0.0,1.0,0.0,0.8660254037844387,-0.4999999999999998
2025-12-03 08:30:00,4209.03,4209.8,4204.81,4206.69,3044,33,0,2.3400000000001455,0.7700000000004366,1.8799999999991996,-2.3400000000001455,-0.0005559475698676764,-1,4.989999999999782,0.46893787481179744,8,30,2,0.0,1.0,0.0,0.8660254037844387,-0.4999999999999998
2025-12-03 08:45:00,4206.69,4209.94,4205.28,4208.09,2875,33,0,1.4000000000005457,1.8499999999994543,1.4099999999998545,1.4000000000005457,0.00033280322533881646,1,4.6599999999998545,0.3004291839047849,8,45,2,0.0,1.0,0.0,0.8660254037844387,-0.4999999999999998
2025-12-03 09:00:00,4208.11,4210.22,4205.98,4206.09,2307,33,0,2.019999999999527,2.110000000000582,0.11000000000058208,-2.0,-0.0004752750060003469,-1,4.240000000000691,0.47641509321581293,9,0,2,0.0,1.0,0.0,0.7071067811865476,-0.7071067811865475
2025-12-03 09:15:00,4206.05,4208.22,4202.16,4202.43,2598,33,0,3.619999999999891,2.1700000000000728,0.27000000000043656,-3.6599999999998545,-0.0008701668295257245,-1,6.0600000000004,0.5973597349877978,9,15,2,0.0,1.0,0.0,0.7071067811865476,-0.7071067811865475
2025-12-03 09:30:00,4202.42,4207.34,4200.1,4205.95,2788,33,0,3.5299999999997453,1.3900000000003274,2.319999999999709,3.519999999999527,0.0008376106205218235,1,7.239999999999782,0.48756906010002227,9,30,2,0.0,1.0,0.0,0.7071067811865476,-0.7071067811865475
2025-12-03 09:45:00,4205.95,4207.73,4203.1,4206.29,2341,33,0,0.3400000000001455,1.4399999999995998,2.8499999999994543,0.3400000000001455,8.083786064982834e-05,1,4.6299999999992,0.0734341251114175,9,45,2,0.0,1.0,0.0,0.7071067811865476,-0.7071067811865475
2025-12-03 10:00:00,4206.72,4208.14,4204.61,4206.72,2885,33,0,0.0,1.4200000000000728,2.110000000000582,0.43000000000029104,0.00010222785399967455,0,3.530000000000655,0.0,10,0,2,0.0,1.0,0.0,0.49999999999999994,-0.8660254037844387
2025-12-03 10:15:00,4206.73,4207.48,4203.69,4206.33,2576,33,0,0.3999999999996362,0.75,2.6400000000003274,-0.3900000000003274,-9.270880876319969e-05,-1,3.7899999999999636,0.10554089681905833,10,15,2,0.0,1.0,0.0,0.49999999999999994,-0.8660254037844387
2025-12-03 10:30:00,4206.33,4210.08,4203.99,4208.67,2655,33,0,2.3400000000001455,1.4099999999998545,2.3400000000001455,2.3400000000001455,0.0005563044268994933,1,6.0900000000001455,0.38423645257105504,10,30,2,0.0,1.0,0.0,0.49999999999999994,-0.8660254037844387
2025-12-03 10:45:00,4208.71,4209.48,4206.04,4206.33,2929,33,0,2.380000000000109,0.7699999999995271,0.2899999999999636,-2.3400000000001455,-0.0005559951243504826,-1,3.4399999999996,0.691860463105169,10,45,2,0.0,1.0,0.0,0.49999999999999994,-0.8660254037844387
2025-12-03 11:00:00,4206.33,4207.48,4197.03,4199.58,3537,33,0,6.75,1.1499999999996362,2.550000000000182,-6.75,-0.001604724308363823,-1,10.449999999999818,0.6459330137359605,11,0,2,0.0,1.0,0.0,0.258819045102521,-0.9659258262890682
2025-12-03 11:15:00,4199.59,4202.55,4198.91,4199.84,2608,33,0,0.25,2.7100000000000364,0.680000000000291,0.2600000000002183,6.191095300011389e-05,1,3.6400000000003274,0.06868131849262757,11,15,2,0.0,1.0,0.0,0.258819045102521,-0.9659258262890682
2025-12-03 11:30:00,4199.84,4202.11,4199.83,4201.43,2208,33,0,1.5900000000001455,0.6799999999993815,0.010000000000218279,1.5900000000001455,0.0003785858508895923,1,2.2799999999997453,0.69736841799414,11,30,2,0.0,1.0,0.0,0.258819045102521,-0.9659258262890682
2025-12-03 11:45:00,4201.42,4202.24,4199.97,4202.09,1904,33,0,0.6700000000000728,0.1499999999996362,1.449999999999818,0.6599999999998545,0.000157089371951896,1,2.269999999999527,0.2951541837218813,11,45,2,0.0,1.0,0.0,0.258819045102521,-0.9659258262890682
2025-12-03 12:00:00,4202.09,4202.52,4195.05,4195.27,2519,33,0,6.819999999999709,0.43000000000029104,0.22000000000025466,-6.819999999999709,-0.0016230018871560838,-1,7.470000000000255,0.912985273208785,12,0,2,0.0,1.0,0.0,1.2246467991473532e-16,-1.0
2025-12-03 12:15:00,4195.28,4204.79,4194.46,4202.98,3052,33,0,7.699999999999818,1.8100000000004002,0.819999999999709,7.709999999999127,0.0018377839805302461,1,10.329999999999927,0.7454017417759782,12,15,2,0.0,1.0,0.0,1.2246467991473532e-16,-1.0
2025-12-03 12:30:00,4203.03,4203.96,4198.68,4201.31,3374,33,0,1.7199999999993452,0.930000000000291,2.630000000000109,-1.6699999999991633,-0.00039733712746650317,-1,5.279999999999745,0.32575757514050235,12,30,2,0.0,1.0,0.0,1.2246467991473532e-16,-1.0
2025-12-03 12:45:00,4201.26,4201.59,4197.85,4200.48,2863,33,0,0.7800000000006548,0.32999999999992724,2.6299999999991996,-0.8300000000008367,-0.00019755742851654287,-1,3.7399999999997817,0.20855614917517082,12,45,2,0.0,1.0,0.0,1.2246467991473532e-16,-1.0
2025-12-03 13:00:00,4200.53,4200.73,4196.93,4199.54,2145,33,0,0.9899999999997817,0.1999999999998181,2.6099999999996726,-0.9399999999995998,-0.00022378394850102845,-1,3.7999999999992724,0.2605263151038706,13,0,2,0.0,1.0,0.0,-0.2588190451025208,-0.9659258262890683
2025-12-03 13:15:00,4199.67,4205.43,4199.1,4205.16,1902,33,0,5.489999999999782,0.27000000000043656,0.569999999999709,5.619999999999891,0.0013382418074360265,1,6.329999999999927,0.8672985768288877,13,15,2,0.0,1.0,0.0,-0.2588190451025208,-0.9659258262890683
2025-12-03 13:30:00,4205.16,4207.07,4202.61,4203.88,2385,33,0,1.2799999999997453,1.9099999999998545,1.2700000000004366,-1.2799999999997453,-0.00030438794243256985,-1,4.460000000000036,0.2869955150515201,13,30,2,0.0,1.0,0.0,-0.2588190451025208,-0.9659258262890683
2025-12-03 13:45:00,4203.89,4209.06,4203.04,4208.62,2833,33,0,4.729999999999563,0.4400000000005093,0.8500000000003638,4.739999999999782,0.0011275298057984008,1,6.020000000000437,0.7857142844089829,13,45,2,0.0,1.0,0.0,-0.2588190451025208,-0.9659258262890683
2025-12-03 14:00:00,4208.62,4210.43,4205.77,4207.44,2812,33,0,1.180000000000291,1.8100000000004002,1.6699999999991633,-1.180000000000291,-0.0002803769406599529,-1,4.6599999999998545,0.2532188835768539,14,0,2,0.0,1.0,0.0,-0.4999999999999997,-0.8660254037844388
2025-12-03 14:15:00,4207.41,4209.58,4205.15,4208.03,2879,33,0,0.6199999999998909,1.550000000000182,2.2600000000002183,0.5900000000001455,0.00014022778696788204,1,4.430000000000291,0.1399548529571787,14,15,2,0.0,1.0,0.0,-0.4999999999999997,-0.8660254037844388
2025-12-03 14:30:00,4208.03,4214.26,4207.57,4214.13,3067,33,0,6.100000000000364,0.13000000000010914,0.4600000000000364,6.100000000000364,0.0014496094371951637,1,6.690000000000509,0.9118086682932456,14,30,2,0.0,1.0,0.0,-0.4999999999999997,-0.8660254037844388
2025-12-03 14:45:00,4214.13,4214.15,4210.63,4213.45,2703,33,0,0.680000000000291,0.019999999999527063,2.819999999999709,-0.680000000000291,-0.00016136189438870917,-1,3.519999999999527,0.19318181763311484,14,45,2,0.0,1.0,0.0,-0.4999999999999997,-0.8660254037844388
2025-12-03 15:00:00,4213.41,4216.65,4211.2,4211.5,3993,33,0,1.9099999999998545,3.2399999999997817,0.3000000000001819,-1.949999999999818,-0.0004628036407219305,-1,5.449999999999818,0.35045871495327174,15,0,2,0.0,1.0,0.0,-0.7071067811865471,-0.7071067811865479
2025-12-03 15:15:00,4211.5,4222.82,4211.5,4220.28,4933,33,0,8.779999999999745,2.5399999999999636,0.0,8.779999999999745,0.00208476789742366,1,11.319999999999709,0.775618373873126,15,15,2,0.0,1.0,0.0,-0.7071067811865471,-0.7071067811865479
2025-12-03 15:30:00,4220.34,4225.57,4216.78,4223.55,4450,33,0,3.2100000000000364,2.019999999999527,3.5600000000004,3.2700000000004366,0.0007748301060594171,1,8.789999999999964,0.3651877128951277,15,30,2,0.0,1.0,0.0,-0.7071067811865471,-0.7071067811865479
2025-12-03 15:45:00,4223.55,4238.51,4222.3,4237.17,4491,33,0,13.61999999999989,1.3400000000001455,1.25,13.61999999999989,0.003224775366693869,1,16.210000000000036,0.8402220846142898,15,45,2,0.0,1.0,0.0,-0.7071067811865471,-0.7071067811865479
2025-12-03 16:00:00,4237.11,4240.69,4218.42,4226.44,6538,33,0,10.670000000000073,3.5799999999999272,8.019999999999527,-10.730000000000473,-0.0025323506019348935,-1,22.269999999999527,0.47911989201657385,16,0,2,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004
2025-12-03 16:15:00,4226.44,4230.94,4221.3,4224.66,4905,33,0,1.7799999999997453,4.5,3.3599999999996726,-1.7799999999997453,-0.00042115823246035563,-1,9.639999999999418,0.1846473027130062,16,15,2,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004
2025-12-03 16:30:00,4224.64,4241.5,4223.44,4227.0,6692,33,0,2.3599999999996726,14.5,1.2000000000007276,2.3400000000001455,0.0005538907273011664,1,18.0600000000004,0.13067552595198587,16,30,2,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004
2025-12-03 16:45:00,4227.0,4227.0,4205.08,4212.61,6477,33,0,14.390000000000327,0.0,7.529999999999745,-14.390000000000327,-0.003404305654128301,-1,21.920000000000073,0.6564781018903055,16,45,2,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004
2025-12-03 17:00:00,4212.59,4219.28,4205.94,4217.56,5768,33,0,4.970000000000255,1.7199999999993452,6.650000000000546,4.950000000000728,0.0011750435003479382,1,13.340000000000146,0.37256371786166137,17,0,2,0.0,0.0,1.0,-0.9659258262890683,-0.25881904510252063
2025-12-03 17:15:00,4217.57,4224.36,4216.36,4221.59,4638,33,0,4.020000000000437,2.769999999999527,1.2100000000000364,4.029999999999745,0.0009555287891576515,1,8.0,0.5024999993719296,17,15,2,0.0,0.0,1.0,-0.9659258262890683,-0.25881904510252063
2025-12-03 17:30:00,4221.62,4229.32,4220.92,4227.38,4697,33,0,5.760000000000218,1.9399999999995998,0.6999999999998181,5.789999999999964,0.0013715211567205635,1,8.399999999999636,0.6857142848980148,17,30,2,0.0,0.0,1.0,-0.9659258262890683,-0.25881904510252063
2025-12-03 17:45:00,4227.43,4228.01,4214.23,4216.21,4812,33,0,11.220000000000255,0.5799999999999272,1.980000000000473,-11.170000000000073,-0.0026422985395209496,-1,13.780000000000655,0.8142235117458263,17,45,2,0.0,0.0,1.0,-0.9659258262890683,-0.25881904510252063
2025-12-03 18:00:00,4216.28,4221.87,4213.93,4219.26,4330,33,0,2.980000000000473,2.6099999999996726,2.3499999999994543,3.050000000000182,0.0007233985024465531,1,7.9399999999996,0.37531486098834693,18,0,2,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16
2025-12-03 18:15:00,4219.07,4219.41,4212.61,4218.93,4428,33,0,0.13999999999941792,0.3400000000001455,6.3200000000006185,-0.32999999999992724,-7.821276716768515e-05,-1,6.800000000000182,0.02058823526375468,18,15,2,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16
2025-12-03 18:30:00,4219.0,4225.02,4218.17,4220.67,4553,33,0,1.6700000000000728,4.350000000000364,0.8299999999999272,1.7399999999997817,0.0004124268475655632,1,6.850000000000364,0.24379562008204786,18,30,2,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16
2025-12-03 18:45:00,4220.67,4220.87,4195.69,4200.7,5920,33,0,19.970000000000255,0.1999999999998181,5.010000000000218,-19.970000000000255,-0.004731476282201701,-1,25.18000000000029,0.7930897534578684,18,45,2,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16
2025-12-03 19:00:00,4200.7,4212.31,4200.18,4211.01,4763,33,0,10.3100000000004,1.300000000000182,0.5199999999995271,10.3100000000004,0.0024543528459543412,1,12.13000000000011,0.849958779183901,19,0,2,0.0,0.0,1.0,-0.9659258262890684,0.2588190451025203
2025-12-03 19:15:00,4211.05,4213.0,4207.49,4208.84,3541,33,0,2.2100000000000364,1.949999999999818,1.3500000000003638,-2.1700000000000728,-0.0005153158030971364,-1,5.510000000000218,0.40108892849166233,19,15,2,0.0,0.0,1.0,-0.9659258262890684,0.2588190451025203
2025-12-03 19:30:00,4208.82,4215.24,4207.9,4212.41,3466,33,0,3.5900000000001455,2.8299999999999272,0.9200000000000728,3.569999999999709,0.0008482147099912824,1,7.3400000000001455,0.48910081677235234,19,30,2,0.0,0.0,1.0,-0.9659258262890684,0.2588190451025203
2025-12-03 19:45:00,4212.41,4214.46,4208.27,4211.0,3427,33,0,1.4099999999998545,2.050000000000182,2.7299999999995634,-1.4099999999998545,-0.0003347252522902221,-1,6.1899999999996,0.22778675245914023,19,45,2,0.0,0.0,1.0,-0.9659258262890684,0.2588190451025203
2025-12-03 20:00:00,4211.06,4211.42,4202.02,4204.44,4203,33,0,6.6200000000008,0.3599999999996726,2.4199999999991633,-6.5600000000004,-0.0015578247447163144,-1,9.399999999999636,0.7042553183998407,20,0,2,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001
2025-12-03 20:15:00,4204.14,4206.3,4198.48,4201.61,4032,33,0,2.530000000000655,2.1599999999998545,3.130000000000109,-2.8299999999999272,-0.000673097963105652,-1,7.8200000000006185,0.32352941135104357,20,15,2,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001
2025-12-03 20:30:00,4202.75,4206.53,4200.14,4204.88,3074,33,0,2.130000000000109,1.6499999999996362,2.6099999999996726,3.2700000000004366,0.000778273090553487,1,6.389999999999418,0.3333333328117324,20,30,2,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001
2025-12-03 20:45:00,4204.97,4205.59,4195.16,4196.85,2972,33,0,8.11999999999989,0.6199999999998909,1.6900000000005093,-8.029999999999745,-0.001909685888776789,-1,10.430000000000291,0.7785234891864266,20,45,2,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001
2025-12-03 21:00:00,4197.0,4203.68,4196.86,4201.06,3124,33,0,4.0600000000004,2.619999999999891,0.14000000000032742,4.210000000000036,0.0010031333023577292,1,6.8200000000006185,0.5953079170156822,21,0,2,0.0,0.0,1.0,-0.7071067811865477,0.7071067811865474
2025-12-03 21:15:00,4201.14,4206.74,4200.92,4205.93,3061,33,0,4.789999999999964,0.8099999999994907,0.22000000000025466,4.869999999999891,0.001159231241638989,1,5.819999999999709,0.8230240535687221,21,15,2,0.0,0.0,1.0,-0.7071067811865477,0.7071067811865474
2025-12-03 21:30:00,4206.06,4209.81,4204.74,4208.82,2324,33,0,2.759999999999309,0.9900000000006912,1.3200000000006185,2.889999999999418,0.0006871250829185026,1,5.0700000000006185,0.5443786971509241,21,30,2,0.0,0.0,1.0,-0.7071067811865477,0.7071067811865474
2025-12-03 21:45:00,4208.82,4209.94,4207.68,4207.8,2221,33,0,1.019999999999527,1.1199999999998909,0.11999999999989086,-1.019999999999527,-0.00024234821161264373,-1,2.259999999999309,0.45132743163122335,21,45,2,0.0,0.0,1.0,-0.7071067811865477,0.7071067811865474
2025-12-03 22:00:00,4207.77,4212.58,4207.43,4211.17,2394,33,0,3.399999999999636,1.4099999999998545,0.3400000000001455,3.369999999999891,0.0008008935785921125,1,5.149999999999636,0.6601941734753272,22,0,2,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384
2025-12-03 22:15:00,4211.18,4211.39,4208.07,4210.06,2205,33,0,1.1199999999998909,0.21000000000003638,1.9900000000006912,-1.1099999999996726,-0.0002635847044882236,-1,3.3200000000006185,0.3373493965741531,22,15,2,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384
2025-12-03 22:30:00,4210.04,4210.9,4207.65,4208.55,2729,33,0,1.4899999999997817,0.8599999999996726,0.9000000000005457,-1.5100000000002183,-0.00035866472211802637,-1,3.25,0.45846153705082043,22,30,2,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384
2025-12-03 22:45:00,4208.61,4208.75,4203.63,4206.13,3404,33,0,2.4799999999995634,0.14000000000032742,2.5,-2.4200000000000728,-0.0005750198999655636,-1,5.119999999999891,0.48437499905388015,22,45,2,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384
2025-12-03 23:00:00,4206.15,4209.95,4205.96,4209.81,1857,33,0,3.660000000000764,0.13999999999941792,0.18999999999959982,3.680000000000291,0.0008749135190781766,1,3.9899999999997817,0.917293230783968,23,0,2,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681
2025-12-03 23:15:00,4209.8,4209.89,4206.35,4206.85,1398,33,0,2.949999999999818,0.09000000000014552,0.5,-2.9600000000000364,-0.0007031196182250591,-1,3.5399999999999636,0.8333333309792416,23,15,2,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681
2025-12-03 23:30:00,4206.75,4209.53,4206.69,4209.45,962,35,0,2.699999999999818,0.07999999999992724,0.06000000000040018,2.5999999999994543,0.000618039625848189,1,2.8400000000001455,0.9507042220044498,23,30,2,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681
2025-12-03 23:45:00,4209.43,4209.43,4202.65,4202.66,914,42,0,6.770000000000437,0.0,0.010000000000218279,-6.789999999999964,-0.0016130373326681546,-1,6.780000000000655,0.9985250722735298,23,45,2,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681
2025-12-04 01:00:00,4202.32,4207.65,4202.32,4206.49,1194,35,0,4.170000000000073,1.1599999999998545,0.0,3.8299999999999272,0.0009113275877658262,1,5.329999999999927,0.7823639760181031,1,0,3,1.0,0.0,0.0,0.25881904510252074,0.9659258262890683
2025-12-04 01:15:00,4206.49,4208.83,4206.26,4206.95,1029,35,0,0.4600000000000364,1.8800000000001091,0.22999999999956344,0.4600000000000364,0.00010935483027418023,1,2.569999999999709,0.17898832615183083,1,15,3,1.0,0.0,0.0,0.25881904510252074,0.9659258262890683
2025-12-04 01:30:00,4207.03,4207.1,4203.96,4205.97,1172,35,0,1.0599999999994907,0.07000000000061846,2.0100000000002183,-0.9799999999995634,-0.00023294786008855905,-1,3.1400000000003274,0.3375796167591032,1,30,3,1.0,0.0,0.0,0.25881904510252074,0.9659258262890683
2025-12-04 01:45:00,4205.93,4207.43,4202.46,4207.27,1433,35,0,1.3400000000001455,0.15999999999985448,3.4700000000002547,1.300000000000182,0.00030908446803001014,1,4.970000000000255,0.26961770569494964,1,45,3,1.0,0.0,0.0,0.25881904510252074,0.9659258262890683
2025-12-04 02:00:00,4207.25,4210.32,4204.33,4207.68,1617,33,0,0.43000000000029104,2.639999999999418,2.9200000000000728,0.4099999999998545,9.745036567652051e-05,1,5.989999999999782,0.07178631039773684,2,0,3,1.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2025-12-04 02:15:00,4207.66,4212.75,4206.4,4211.95,1570,33,0,4.289999999999964,0.8000000000001819,1.2600000000002183,4.269999999999527,0.0010148110122441647,1,6.350000000000364,0.6755905501171358,2,15,3,1.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2025-12-04 02:30:00,4211.69,4215.59,4211.16,4213.33,1715,33,0,1.6400000000003274,2.2600000000002183,0.5299999999997453,1.3800000000001091,0.00032763921698978124,1,4.430000000000291,0.3702031594352569,2,30,3,1.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2025-12-04 02:45:00,4213.33,4213.71,4209.33,4211.59,1739,33,0,1.7399999999997817,0.38000000000010914,2.2600000000002183,-1.7399999999997817,-0.00041297501026498797,-1,4.380000000000109,0.3972602730655561,2,45,3,1.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2025-12-04 03:00:00,4211.59,4213.98,4205.76,4213.49,3796,33,0,1.8999999999996362,0.4899999999997817,5.829999999999927,1.8999999999996362,0.0004511360317598902,1,8.219999999999345,0.2311435520302131,3,0,3,1.0,0.0,0.0,0.7071067811865476,0.7071067811865476
2025-12-04 03:15:00,4213.55,4214.6,4210.31,4213.04,3780,33,0,0.5100000000002183,1.050000000000182,2.7299999999995634,-0.4499999999998181,-0.00010679982627223944,-1,4.289999999999964,0.1188811186040586,3,15,3,1.0,0.0,0.0,0.7071067811865476,0.7071067811865476
2025-12-04 03:30:00,4213.04,4214.7,4210.83,4214.59,2756,33,0,1.550000000000182,0.10999999999967258,2.2100000000000364,1.550000000000182,0.0003679053604998248,1,3.869999999999891,0.40051679483076424,3,30,3,1.0,0.0,0.0,0.7071067811865476,0.7071067811865476
2025-12-04 03:45:00,4214.59,4216.67,4207.58,4209.16,3592,33,0,5.430000000000291,2.0799999999999272,1.5799999999999272,-5.430000000000291,-0.0012883815507558959,-1,9.090000000000146,0.5973597353164584,3,45,3,1.0,0.0,0.0,0.7071067811865476,0.7071067811865476
2025-12-04 04:00:00,4209.14,4209.14,4198.85,4204.67,3252,33,0,4.470000000000255,0.0,5.819999999999709,-4.489999999999782,-0.001066721151013452,-1,10.289999999999964,0.4344023319393826,4,0,3,1.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2025-12-04 04:15:00,4204.59,4206.57,4202.56,4205.91,2252,33,0,1.319999999999709,0.6599999999998545,2.0299999999997453,1.2399999999997817,0.00029491018320100787,1,4.009999999999309,0.32917705653570223,4,15,3,1.0,0.0,0.0,0.8660254037844386,0.5000000000000001
